"","symbol","company","identifier","sedol","weight","sector","shares_held","local_currency","date","open","high","low","close","volume","adjusted"
"402","HUM","Humana Inc.","44485910","2445063",0.00161575680080153,"Health Care",1342827,"USD",2021-02-24,376.910004,385.329987,376.23999,381.399994,1018200,381.399994
"403","EW","Edwards Lifesciences Corporation","28176E10","2567116",0.00160346682513569,"Health Care",6323882,"USD",2021-02-22,83.809998,84,82.760002,83.339996,3201100,83.339996
"404","EW","Edwards Lifesciences Corporation","28176E10","2567116",0.00160346682513569,"Health Care",6323882,"USD",2021-02-23,83.629997,85.629997,82.440002,85.220001,4287500,85.220001
"405","EW","Edwards Lifesciences Corporation","28176E10","2567116",0.00160346682513569,"Health Care",6323882,"USD",2021-02-24,85.279999,86.080002,84.440002,84.449997,1931800,84.449997
"406","PGR","Progressive Corporation","74331510","2705024",0.00160068683064008,"Financials",5942085,"USD",2021-02-22,87,88.110001,86.43,87.790001,2646900,87.790001
"407","PGR","Progressive Corporation","74331510","2705024",0.00160068683064008,"Financials",5942085,"USD",2021-02-23,88.440002,90.489998,88,89.75,4797000,89.75
"408","PGR","Progressive Corporation","74331510","2705024",0.00160068683064008,"Financials",5942085,"USD",2021-02-24,89.75,91,87.730003,87.739998,3659500,87.739998
"409","ECL","Ecolab Inc.","27886510","2304227",0.00159636683919366,"Materials",2519952,"USD",2021-02-22,207.050003,207.889999,206,206.539993,955000,206.539993
"410","ECL","Ecolab Inc.","27886510","2304227",0.00159636683919366,"Materials",2519952,"USD",2021-02-23,207.220001,211.880005,205.5,211.160004,1149000,211.160004
"411","ECL","Ecolab Inc.","27886510","2304227",0.00159636683919366,"Materials",2519952,"USD",2021-02-24,212.289993,217.419998,212.279999,216.190002,1004200,216.190002
"412","FCX","Freeport-McMoRan Inc.","35671D85","2352118",0.00149279704426185,"Materials",14742017,"USD",2021-02-22,37.889999,39.099998,37.310001,38.080002,33293500,38.080002
"413","FCX","Freeport-McMoRan Inc.","35671D85","2352118",0.00149279704426185,"Materials",14742017,"USD",2021-02-23,37.099998,37.990002,34.880001,37.849998,26070200,37.849998
"414","FCX","Freeport-McMoRan Inc.","35671D85","2352118",0.00149279704426185,"Materials",14742017,"USD",2021-02-24,37.75,38.130001,36.549999,37.889999,25156600,37.889999
"415","REGN","Regeneron Pharmaceuticals Inc.","75886F10","2730190",0.0014803370689326,"Health Care",1063774,"USD",2021-02-22,468.269989,468.269989,459.899994,460.579987,1345600,460.579987
"416","REGN","Regeneron Pharmaceuticals Inc.","75886F10","2730190",0.0014803370689326,"Health Care",1063774,"USD",2021-02-23,458.059998,468.959991,448,468.029999,1705600,468.029999
"417","REGN","Regeneron Pharmaceuticals Inc.","75886F10","2730190",0.0014803370689326,"Health Care",1063774,"USD",2021-02-24,466.109985,469.470001,457.170013,458.600006,1103400,458.600006
"418","F","Ford Motor Company","34537086","2615468",0.00146478709972154,"Consumer Discretionary",39649510,"USD",2021-02-22,11.52,11.94,11.5,11.7,62183000,11.7
"419","F","Ford Motor Company","34537086","2615468",0.00146478709972154,"Consumer Discretionary",39649510,"USD",2021-02-23,11.59,11.65,11.13,11.62,72904500,11.62
"420","F","Ford Motor Company","34537086","2615468",0.00146478709972154,"Consumer Discretionary",39649510,"USD",2021-02-24,11.67,12.4,11.64,12.27,95152800,12.27
"421","HCA","HCA Healthcare Inc","40412C10","B4MGBG6",0.00146217710488933,"Health Care",2677630,"USD",2021-02-22,170.389999,176.660004,170.130005,174.820007,1761700,174.820007
"422","HCA","HCA Healthcare Inc","40412C10","B4MGBG6",0.00146217710488933,"Health Care",2677630,"USD",2021-02-23,175.279999,176.600006,173.009995,175.070007,2355700,175.070007
"423","HCA","HCA Healthcare Inc","40412C10","B4MGBG6",0.00146217710488933,"Health Care",2677630,"USD",2021-02-24,174,178.759995,173.639999,175.429993,1995900,175.429993
"424","NOC","Northrop Grumman Corporation","66680710","2648806",0.00145012712874829,"Industrials",1574006,"USD",2021-02-22,295.100006,299.470001,294.019989,297.940002,1261700,296.508972
"425","NOC","Northrop Grumman Corporation","66680710","2648806",0.00145012712874829,"Industrials",1574006,"USD",2021-02-23,300.470001,304.559998,295.649994,298.679993,1253400,297.245422
"426","NOC","Northrop Grumman Corporation","66680710","2648806",0.00145012712874829,"Industrials",1574006,"USD",2021-02-24,299.850006,304.470001,296.910004,301.730011,1141800,300.280792
"427","DOW","Dow Inc.","26055710","BHXCF84",0.00142616717618899,"Materials",7525291,"USD",2021-02-22,60.619999,62.560001,60.200001,62.48,5672600,61.793297
"428","DOW","Dow Inc.","26055710","BHXCF84",0.00142616717618899,"Materials",7525291,"USD",2021-02-23,62.939999,62.970001,61.509998,62.119999,4147200,61.437256
"429","DOW","Dow Inc.","26055710","BHXCF84",0.00142616717618899,"Materials",7525291,"USD",2021-02-24,62,63.98,61.943001,63.689999,4668600,62.989998
"430","WM","Waste Management Inc.","94106L10","2937667",0.00141104720612653,"Industrials",3944452,"USD",2021-02-22,111.150002,111.239998,109.239998,110.559998,3271800,110.559998
"431","WM","Waste Management Inc.","94106L10","2937667",0.00141104720612653,"Industrials",3944452,"USD",2021-02-23,110.349998,112.510002,109.110001,109.919998,2892400,109.919998
"432","WM","Waste Management Inc.","94106L10","2937667",0.00141104720612653,"Industrials",3944452,"USD",2021-02-24,110.330002,111.970001,110,111.870003,3076400,111.870003
"433","MCO","Moody's Corporation","61536910","2252058",0.00141088720644333,"Financials",1638830,"USD",2021-02-22,278.179993,279.109985,274.559998,277.029999,799000,276.407776
"434","MCO","Moody's Corporation","61536910","2252058",0.00141088720644333,"Financials",1638830,"USD",2021-02-23,276.130005,277.75,273.410004,276.040009,992900,275.420013
"435","MCO","Moody's Corporation","61536910","2252058",0.00141088720644333,"Financials",1638830,"USD",2021-02-24,274.709991,279.390015,272.600006,278.549988,804800,278.549988
"436","MET","MetLife Inc.","59156R10","2573209",0.00140900721016572,"Financials",7760636,"USD",2021-02-22,55.709999,57.740002,55.709999,57.439999,8350500,57.439999
"437","MET","MetLife Inc.","59156R10","2573209",0.00140900721016572,"Financials",7760636,"USD",2021-02-23,57.799999,57.950001,56.91,57.43,7380600,57.43
"438","MET","MetLife Inc.","59156R10","2573209",0.00140900721016572,"Financials",7760636,"USD",2021-02-24,57.720001,59.759998,57.560001,59.560001,8871900,59.560001
"439","NEM","Newmont Corporation","65163910","2636607",0.00139894723008448,"Materials",8151506,"USD",2021-02-22,57.139999,57.700001,56.529999,57.490002,10186700,56.933323
"440","NEM","Newmont Corporation","65163910","2636607",0.00139894723008448,"Materials",8151506,"USD",2021-02-23,57.470001,57.48,55.799999,56.84,7575700,56.289616
"441","NEM","Newmont Corporation","65163910","2636607",0.00139894723008448,"Materials",8151506,"USD",2021-02-24,56.48,57.689999,55.830002,57.080002,6133100,56.52729
"442","KLAC","KLA Corporation","48248010","2480138",0.00139633723525227,"Information Technology",1567740,"USD",2021-02-22,325,326.980011,313.850006,316.160004,1123100,316.160004
"443","KLAC","KLA Corporation","48248010","2480138",0.00139633723525227,"Information Technology",1567740,"USD",2021-02-23,307.73999,321.470001,303.670013,318.779999,1745700,318.779999
"444","KLAC","KLA Corporation","48248010","2480138",0.00139633723525227,"Information Technology",1567740,"USD",2021-02-24,313.839996,328.730011,310.079987,328.429993,1170100,328.429993
"445","KMB","Kimberly-Clark Corporation","49436810","2491839",0.00137507727734699,"Consumer Staples",3450784,"USD",2021-02-22,130,131.259995,129.869995,131.059998,1786000,129.915375
"446","KMB","Kimberly-Clark Corporation","49436810","2491839",0.00137507727734699,"Consumer Staples",3450784,"USD",2021-02-23,132.210007,133.550003,130.809998,131.990005,1914100,130.83725
"447","KMB","Kimberly-Clark Corporation","49436810","2491839",0.00137507727734699,"Consumer Staples",3450784,"USD",2021-02-24,131.259995,131.899994,130.669998,130.809998,1932100,129.667557
"448","DG","Dollar General Corporation","25667710","B5B1S13",0.00137116728508878,"Consumer Discretionary",2485603,"USD",2021-02-22,201.050003,201.309998,198.580002,198.770004,1852700,198.770004
"449","DG","Dollar General Corporation","25667710","B5B1S13",0.00137116728508878,"Consumer Discretionary",2485603,"USD",2021-02-23,199.330002,199.330002,195.160004,195.179993,1930600,195.179993
"450","DG","Dollar General Corporation","25667710","B5B1S13",0.00137116728508878,"Consumer Discretionary",2485603,"USD",2021-02-24,194.820007,194.820007,190.419998,192.610001,2484400,192.610001
"451","TEL","TE Connectivity Ltd.","H8498910","B62B7C3",0.00132877736902081,"Information Technology",3355999,"USD",2021-02-22,131.179993,132.240005,129.889999,129.929993,2154200,129.929993
"452","TEL","TE Connectivity Ltd.","H8498910","B62B7C3",0.00132877736902081,"Information Technology",3355999,"USD",2021-02-23,129.649994,129.770004,125.980003,129.039993,2080200,129.039993
"453","TEL","TE Connectivity Ltd.","H8498910","B62B7C3",0.00132877736902081,"Information Technology",3355999,"USD",2021-02-24,128.199997,132.460007,128.110001,130.720001,1766700,130.720001
"454","EOG","EOG Resources Inc.","26875P10","2318024",0.00131010740598734,"Energy",5922840,"USD",2021-02-22,63.009998,67.279999,62.779999,66.099998,4639400,66.099998
"455","EOG","EOG Resources Inc.","26875P10","2318024",0.00131010740598734,"Energy",5922840,"USD",2021-02-23,67.300003,68.160004,63.619999,67.849998,4236500,67.849998
"456","EOG","EOG Resources Inc.","26875P10","2318024",0.00131010740598734,"Energy",5922840,"USD",2021-02-24,68.150002,72.860001,67.410004,72.370003,6106600,72.370003
"457","IDXX","IDEXX Laboratories Inc.","45168D10","2459202",0.00130263742077791,"Health Care",865815,"USD",2021-02-22,547.119995,547.119995,534.01001,536.909973,461400,536.909973
"458","IDXX","IDEXX Laboratories Inc.","45168D10","2459202",0.00130263742077791,"Health Care",865815,"USD",2021-02-23,534.820007,535.090027,508.109985,525.219971,591100,525.219971
"459","IDXX","IDEXX Laboratories Inc.","45168D10","2459202",0.00130263742077791,"Health Care",865815,"USD",2021-02-24,526.22998,534.75,517.27002,532.880005,440200,532.880005
"460","JCI","Johnson Controls International plc","G5150210","BY7QL61",0.00130246742111451,"Industrials",7344180,"USD",2021-02-22,56,56.700001,55.41,56.32,5937900,56.32
"461","JCI","Johnson Controls International plc","G5150210","BY7QL61",0.00130246742111451,"Industrials",7344180,"USD",2021-02-23,56.48,56.48,55.32,55.98,3752800,55.98
"462","JCI","Johnson Controls International plc","G5150210","BY7QL61",0.00130246742111451,"Industrials",7344180,"USD",2021-02-24,56,56.560001,55.459999,56.099998,3965100,56.099998
"463","VIAC","ViacomCBS Inc. Class B","92556H20","BKTNTR9",0.00127677747198061,"Communication Services",5736014,"USD",2021-02-22,63.709999,67.199997,63.400002,66.139999,21760600,66.139999
"464","VIAC","ViacomCBS Inc. Class B","92556H20","BKTNTR9",0.00127677747198061,"Communication Services",5736014,"USD",2021-02-23,66.540001,67.120003,63.34,64.370003,18354800,64.370003
"465","VIAC","ViacomCBS Inc. Class B","92556H20","BKTNTR9",0.00127677747198061,"Communication Services",5736014,"USD",2021-02-24,63.68,66.190002,63.57,65.599998,17322500,65.599998
"466","BIIB","Biogen Inc.","09062X10","2455965",0.001274397476693,"Health Care",1561389,"USD",2021-02-22,276.059998,288.079987,274.529999,284.630005,1397700,284.630005
"467","BIIB","Biogen Inc.","09062X10","2455965",0.001274397476693,"Health Care",1561389,"USD",2021-02-23,281.98999,284.869995,275.670013,279.079987,1306200,279.079987
"468","BIIB","Biogen Inc.","09062X10","2455965",0.001274397476693,"Health Care",1561389,"USD",2021-02-24,278.75,285.709991,276.679993,282.73999,889300,282.73999
"469","SYY","Sysco Corporation","87182910","2868165",0.00127112748316758,"Consumer Staples",5168487,"USD",2021-02-22,75.949997,79.309998,75.949997,78.660004,2122300,78.660004
"470","SYY","Sysco Corporation","87182910","2868165",0.00127112748316758,"Consumer Staples",5168487,"USD",2021-02-23,78.739998,80.099998,78.32,79.129997,2304500,79.129997
"471","SYY","Sysco Corporation","87182910","2868165",0.00127112748316758,"Consumer Staples",5168487,"USD",2021-02-24,78.870003,81.540001,78.660004,80.980003,3194800,80.980003
"472","AIG","American International Group Inc.","02687478","2027342",0.00125327751851051,"Financials",8746850,"USD",2021-02-22,42.5,44.349998,42.459999,44.099998,6263200,44.099998
"473","AIG","American International Group Inc.","02687478","2027342",0.00125327751851051,"Financials",8746850,"USD",2021-02-23,44.740002,44.740002,43.84,44.369999,5021600,44.369999
"474","AIG","American International Group Inc.","02687478","2027342",0.00125327751851051,"Financials",8746850,"USD",2021-02-24,44.509998,45.959999,44.459999,45.43,4552800,45.43
"475","ROST","Ross Stores Inc.","77829610","2746711",0.00125309751886691,"Consumer Discretionary",3612359,"USD",2021-02-22,118.019997,121.739998,118.019997,121.5,1567600,121.5
"476","ROST","Ross Stores Inc.","77829610","2746711",0.00125309751886691,"Consumer Discretionary",3612359,"USD",2021-02-23,121.550003,123,119.150002,120.260002,2841000,120.260002
"477","ROST","Ross Stores Inc.","77829610","2746711",0.00125309751886691,"Consumer Discretionary",3612359,"USD",2021-02-24,119.150002,123.900002,119.050003,123.610001,1955200,123.610001
"478","SLB","Schlumberger NV","80685710","2779201",0.0012508075234011,"Energy",14132853,"USD",2021-02-22,26,28.18,25.98,27.540001,13964700,27.540001
"479","SLB","Schlumberger NV","80685710","2779201",0.0012508075234011,"Energy",14132853,"USD",2021-02-23,27.76,27.9,26.389999,27.74,13549000,27.74
"480","SLB","Schlumberger NV","80685710","2779201",0.0012508075234011,"Energy",14132853,"USD",2021-02-24,28.08,29.68,27.77,29.41,21674000,29.41
"481","APTV","Aptiv PLC","G6095L10","B783TY6",0.00124216754050827,"Consumer Discretionary",2739944,"USD",2021-02-22,152.910004,159.320007,152.509995,156.990005,1777200,156.990005
"482","APTV","Aptiv PLC","G6095L10","B783TY6",0.00124216754050827,"Consumer Discretionary",2739944,"USD",2021-02-23,153.809998,154.190002,146.880005,151.660004,2287900,151.660004
"483","APTV","Aptiv PLC","G6095L10","B783TY6",0.00124216754050827,"Consumer Discretionary",2739944,"USD",2021-02-24,153.199997,155.509995,150.639999,155.220001,2041600,155.220001
"484","BAX","Baxter International Inc.","07181310","2085102",0.00122661757129721,"Health Care",5183284,"USD",2021-02-22,77.949997,79.099998,77.68,78.870003,2653500,78.623878
"485","BAX","Baxter International Inc.","07181310","2085102",0.00122661757129721,"Health Care",5183284,"USD",2021-02-23,79.449997,80.389999,77.949997,78.139999,3434400,77.896156
"486","BAX","Baxter International Inc.","07181310","2085102",0.00122661757129721,"Health Care",5183284,"USD",2021-02-24,78.25,78.669998,77.480003,78.510002,2503700,78.265007
"487","ROP","Roper Technologies Inc.","77669610","2749602",0.00122615757220801,"Industrials",1064722,"USD",2021-02-22,386.929993,390.149994,382.559998,383.920013,813400,383.920013
"488","ROP","Roper Technologies Inc.","77669610","2749602",0.00122615757220801,"Industrials",1064722,"USD",2021-02-23,386.109985,391.869995,377.190002,387.839996,1053100,387.839996
"489","ROP","Roper Technologies Inc.","77669610","2749602",0.00122615757220801,"Industrials",1064722,"USD",2021-02-24,387.070007,388.350006,373.25,378.820007,1298500,378.820007
"490","DD","DuPont de Nemours Inc.","26614N10","BK0VN47",0.0012244775755344,"Materials",5441980,"USD",2021-02-22,69.419998,70.760002,69.120003,69.400002,5788600,69.101509
"491","DD","DuPont de Nemours Inc.","26614N10","BK0VN47",0.0012244775755344,"Materials",5441980,"USD",2021-02-23,69.209999,69.809998,67.150002,68.690002,6746900,68.394562
"492","DD","DuPont de Nemours Inc.","26614N10","BK0VN47",0.0012244775755344,"Materials",5441980,"USD",2021-02-24,68.940002,71.870003,68.849998,71.68,6801800,71.371696
"493","EXC","Exelon Corporation","30161N10","2670519",0.00121891758654318,"Utilities",9897443,"USD",2021-02-22,41.189999,41.209999,40.169998,40.599998,6255300,40.209003
"494","EXC","Exelon Corporation","30161N10","2670519",0.00121891758654318,"Utilities",9897443,"USD",2021-02-23,40.849998,41.040001,40.330002,40.799999,5108200,40.407078
"495","EXC","Exelon Corporation","30161N10","2670519",0.00121891758654318,"Utilities",9897443,"USD",2021-02-24,40.029999,41.259998,40,40.189999,7782700,39.802952
"496","CTSH","Cognizant Technology Solutions Corporation Class A","19244610","2257019",0.00121606759218617,"Information Technology",5424016,"USD",2021-02-22,73.260002,73.970001,72.769997,73.25,3063800,73.25
"497","CTSH","Cognizant Technology Solutions Corporation Class A","19244610","2257019",0.00121606759218617,"Information Technology",5424016,"USD",2021-02-23,72.849998,73.43,72.07,72.879997,3310500,72.879997
"498","CTSH","Cognizant Technology Solutions Corporation Class A","19244610","2257019",0.00121606759218617,"Information Technology",5424016,"USD",2021-02-24,72.400002,75.059998,71.559998,74.93,2922700,74.93
"499","LHX","L3Harris Technologies Inc","50243110","BK9DTN5",0.00121280759864095,"Industrials",2131652,"USD",2021-02-22,188.080002,189.75,186.300003,188.320007,1052200,188.320007
"500","LHX","L3Harris Technologies Inc","50243110","BK9DTN5",0.00121280759864095,"Industrials",2131652,"USD",2021-02-23,190,190.990005,185.699997,187.830002,1408300,187.830002
"501","LHX","L3Harris Technologies Inc","50243110","BK9DTN5",0.00121280759864095,"Industrials",2131652,"USD",2021-02-24,188.440002,192.490005,187.979996,191.380005,1036500,191.380005
"502","HPQ","HP Inc.","40434L10","BYX4D52",0.00121214759994775,"Information Technology",13944859,"USD",2021-02-22,26.99,27.35,26.799999,27.120001,9524800,27.120001
"503","HPQ","HP Inc.","40434L10","BYX4D52",0.00121214759994775,"Information Technology",13944859,"USD",2021-02-23,27.030001,27.440001,26.49,27.379999,11845500,27.379999
"504","HPQ","HP Inc.","40434L10","BYX4D52",0.00121214759994775,"Information Technology",13944859,"USD",2021-02-24,27.299999,28.26,27.209999,27.969999,8275900,27.969999
"505","GD","General Dynamics Corporation","36955010","2365161",0.00121146760129415,"Industrials",2359986,"USD",2021-02-22,164.449997,167.149994,163.880005,166.419998,1426500,166.419998
"506","GD","General Dynamics Corporation","36955010","2365161",0.00121146760129415,"Industrials",2359986,"USD",2021-02-23,168.119995,168.300003,164.520004,167.350006,1367800,167.350006
"507","GD","General Dynamics Corporation","36955010","2365161",0.00121146760129415,"Industrials",2359986,"USD",2021-02-24,167.419998,168.929993,166.399994,168.059998,1163700,168.059998
"508","MAR","Marriott International Inc. Class A","57190320","2210614",0.00121050760319495,"Consumer Discretionary",2700167,"USD",2021-02-22,139.199997,145.429993,138.669998,142.559998,5314900,142.559998
"509","MAR","Marriott International Inc. Class A","57190320","2210614",0.00121050760319495,"Consumer Discretionary",2700167,"USD",2021-02-23,145,149.669998,142.149994,149.550003,5632800,149.550003
"510","MAR","Marriott International Inc. Class A","57190320","2210614",0.00121050760319495,"Consumer Discretionary",2700167,"USD",2021-02-24,149.5,157.600006,149.389999,157.5,5865800,157.5
"511","AEP","American Electric Power Company Inc.","02553710","2026242",0.00120470761467892,"Utilities",5035992,"USD",2021-02-22,78.870003,79.059998,75.419998,76.769997,3651600,76.769997
"512","AEP","American Electric Power Company Inc.","02553710","2026242",0.00120470761467892,"Utilities",5035992,"USD",2021-02-23,77.290001,78.760002,76.940002,78.089996,3660500,78.089996
"513","AEP","American Electric Power Company Inc.","02553710","2026242",0.00120470761467892,"Utilities",5035992,"USD",2021-02-24,78.169998,78.25,76.849998,77.099998,3507500,77.099998
"514","CMI","Cummins Inc.","23102110","2240202",0.00120248761907451,"Industrials",1501540,"USD",2021-02-22,245.360001,250.169998,245.360001,249.270004,860500,249.270004
"515","CMI","Cummins Inc.","23102110","2240202",0.00120248761907451,"Industrials",1501540,"USD",2021-02-23,250.119995,252.880005,246.309998,250.899994,1095700,250.899994
"516","CMI","Cummins Inc.","23102110","2240202",0.00120248761907451,"Industrials",1501540,"USD",2021-02-24,252.309998,260.26001,251.619995,259.119995,1120700,259.119995
"517","EA","Electronic Arts Inc.","28551210","2310194",0.00119665763061789,"Communication Services",2943338,"USD",2021-02-22,144.660004,145.399994,142,142.259995,1833100,142.083817
"518","EA","Electronic Arts Inc.","28551210","2310194",0.00119665763061789,"Communication Services",2943338,"USD",2021-02-23,140.229996,141.970001,136.190002,141.169998,2787000,140.995178
"519","EA","Electronic Arts Inc.","28551210","2310194",0.00119665763061789,"Communication Services",2943338,"USD",2021-02-24,138.300003,139.619995,136.929993,137.679993,3735500,137.509491
"520","CMG","Chipotle Mexican Grill Inc.","16965610","B0X7DZ3",0.00118763764847746,"Consumer Discretionary",283853,"USD",2021-02-22,1457.400024,1460.130005,1429.170044,1430.540039,292600,1430.540039
"521","CMG","Chipotle Mexican Grill Inc.","16965610","B0X7DZ3",0.00118763764847746,"Consumer Discretionary",283853,"USD",2021-02-23,1410.810059,1422.98999,1350,1416.23999,376300,1416.23999
"522","CMG","Chipotle Mexican Grill Inc.","16965610","B0X7DZ3",0.00118763764847746,"Consumer Discretionary",283853,"USD",2021-02-24,1417.72998,1450.819946,1398.900024,1449.060059,264600,1449.060059
"523","PH","Parker-Hannifin Corporation","70109410","2671501",0.00118706764960605,"Industrials",1307681,"USD",2021-02-22,279.730011,285.589996,278.119995,282.309998,1300900,282.309998
"524","PH","Parker-Hannifin Corporation","70109410","2671501",0.00118706764960605,"Industrials",1307681,"USD",2021-02-23,283.559998,286.679993,276.73999,286.01001,1133200,286.01001
"525","PH","Parker-Hannifin Corporation","70109410","2671501",0.00118706764960605,"Industrials",1307681,"USD",2021-02-24,285.920013,297.720001,285.290009,297.070007,1535600,297.070007
"526","TRV","Travelers Companies Inc.","89417E10","2769503",0.00118675765021985,"Financials",2571702,"USD",2021-02-22,145.830002,148,144.889999,147.869995,1243900,147.869995
"527","TRV","Travelers Companies Inc.","89417E10","2769503",0.00118675765021985,"Financials",2571702,"USD",2021-02-23,149.369995,149.960007,147.199997,149.330002,949200,149.330002
"528","TRV","Travelers Companies Inc.","89417E10","2769503",0.00118675765021985,"Financials",2571702,"USD",2021-02-24,148.690002,151.240005,148.690002,150.960007,1484300,150.960007
"529","ALGN","Align Technology Inc.","01625510","2679204",0.001173217677029,"Health Care",727950,"USD",2021-02-22,590.369995,596.890015,578.119995,579.539978,616200,579.539978
"530","ALGN","Align Technology Inc.","01625510","2679204",0.001173217677029,"Health Care",727950,"USD",2021-02-23,563.280029,572.609985,552.909973,567.809998,816200,567.809998
"531","ALGN","Align Technology Inc.","01625510","2679204",0.001173217677029,"Health Care",727950,"USD",2021-02-24,560.130005,577.440002,553.849976,573.26001,647500,573.26001
"532","TROW","T. Rowe Price Group","74144T10","2702337",0.00116321769682896,"Financials",2297167,"USD",2021-02-22,162.050003,162.889999,160.830002,161.970001,945900,161.970001
"533","TROW","T. Rowe Price Group","74144T10","2702337",0.00116321769682896,"Financials",2297167,"USD",2021-02-23,162.279999,162.279999,157.789993,161.600006,1205400,161.600006
"534","TROW","T. Rowe Price Group","74144T10","2702337",0.00116321769682896,"Financials",2297167,"USD",2021-02-24,162.080002,166.610001,161.050003,166.229996,1333400,166.229996
"535","PSX","Phillips 66","71854610","B78C4Y8",0.00115922770472914,"Energy",4434855,"USD",2021-02-22,81.470001,85.370003,81.160004,83.959999,3213900,83.959999
"536","PSX","Phillips 66","71854610","B78C4Y8",0.00115922770472914,"Energy",4434855,"USD",2021-02-23,85.25,85.989998,82.389999,85.529999,2557200,85.529999
"537","PSX","Phillips 66","71854610","B78C4Y8",0.00115922770472914,"Energy",4434855,"USD",2021-02-24,85.849998,87.940002,85.529999,87.25,3540700,87.25
"538","TT","Trane Technologies plc","G8994E10","BK9ZQ96",0.00115813770688734,"Industrials",2438022,"USD",2021-02-22,153.550003,155.630005,152.460007,152.889999,1322200,152.317276
"539","TT","Trane Technologies plc","G8994E10","BK9ZQ96",0.00115813770688734,"Industrials",2438022,"USD",2021-02-23,153.360001,153.520004,149.729996,153.199997,1068400,152.626099
"540","TT","Trane Technologies plc","G8994E10","BK9ZQ96",0.00115813770688734,"Industrials",2438022,"USD",2021-02-24,152.449997,156.509995,151.960007,155.350006,1075600,154.768066
"541","MPC","Marathon Petroleum Corporation","56585A10","B3K3L40",0.00115599771112453,"Energy",6605948,"USD",2021-02-22,53.610001,55.700001,53.389999,54.849998,8770000,54.849998
"542","MPC","Marathon Petroleum Corporation","56585A10","B3K3L40",0.00115599771112453,"Energy",6605948,"USD",2021-02-23,55.049999,56.139999,53.82,55.77,7649100,55.77
"543","MPC","Marathon Petroleum Corporation","56585A10","B3K3L40",0.00115599771112453,"Energy",6605948,"USD",2021-02-24,56.049999,56.990002,55.830002,56.650002,6605200,56.650002
"544","BK","Bank of New York Mellon Corporation","06405810","B1Z77F6",0.0011472577284297,"Financials",8277035,"USD",2021-02-22,42.099998,43.98,42.080002,43.73,9732700,43.73
"545","BK","Bank of New York Mellon Corporation","06405810","B1Z77F6",0.0011472577284297,"Financials",8277035,"USD",2021-02-23,43.98,44.540001,43.650002,43.830002,8004600,43.830002
"546","BK","Bank of New York Mellon Corporation","06405810","B1Z77F6",0.0011472577284297,"Financials",8277035,"USD",2021-02-24,43.970001,44.57,43.830002,44.259998,7416800,44.259998
"547","MCHP","Microchip Technology Incorporated","59501710","2592174",0.00114592773106309,"Information Technology",2641519,"USD",2021-02-22,159.199997,161.070007,154.520004,155.190002,1976400,155.190002
"548","MCHP","Microchip Technology Incorporated","59501710","2592174",0.00114592773106309,"Information Technology",2641519,"USD",2021-02-23,153,156.149994,147.199997,154.929993,2355000,154.929993
"549","MCHP","Microchip Technology Incorporated","59501710","2592174",0.00114592773106309,"Information Technology",2641519,"USD",2021-02-24,152.550003,157.75,151.839996,157.25,2748100,157.25
"550","SPG","Simon Property Group Inc.","82880610","2812452",0.00113504775260545,"Real Estate",3328809,"USD",2021-02-22,108.93,115.330002,108.93,112.769997,4256300,112.769997
"551","SPG","Simon Property Group Inc.","82880610","2812452",0.00113504775260545,"Real Estate",3328809,"USD",2021-02-23,115.379997,115.940002,110.059998,115.120003,4174400,115.120003
"552","SPG","Simon Property Group Inc.","82880610","2812452",0.00113504775260545,"Real Estate",3328809,"USD",2021-02-24,115.040001,121.129997,114.5,119,4698100,119
"553","DLR","Digital Realty Trust Inc.","25386810","B03GQS4",0.00113184775894144,"Real Estate",2833362,"USD",2021-02-22,135.550003,138.059998,134.5,137.600006,1647200,137.600006
"554","DLR","Digital Realty Trust Inc.","25386810","B03GQS4",0.00113184775894144,"Real Estate",2833362,"USD",2021-02-23,138.360001,138.850006,135.839996,137.300003,1776700,137.300003
"555","DLR","Digital Realty Trust Inc.","25386810","B03GQS4",0.00113184775894144,"Real Estate",2833362,"USD",2021-02-24,136.729996,137.639999,134.699997,135.149994,1243500,135.149994
"556","CDNS","Cadence Design Systems Inc.","12738710","2302232",0.00112877776502003,"Information Technology",2829850,"USD",2021-02-22,138.919998,138.929993,132.919998,133.160004,2091600,133.160004
"557","CDNS","Cadence Design Systems Inc.","12738710","2302232",0.00112877776502003,"Information Technology",2829850,"USD",2021-02-23,135.539993,135.889999,128.490005,132.600006,3075700,132.600006
"558","CDNS","Cadence Design Systems Inc.","12738710","2302232",0.00112877776502003,"Information Technology",2829850,"USD",2021-02-24,131.600006,140.199997,129.809998,139.419998,3097300,139.419998
"559","APH","Amphenol Corporation Class A","03209510","2145084",0.00112857776541602,"Information Technology",6070044,"USD",2021-02-22,65.589996,66.290001,64.955002,64.995003,2457400,64.995003
"560","APH","Amphenol Corporation Class A","03209510","2145084",0.00112857776541602,"Information Technology",6070044,"USD",2021-02-23,64.669998,64.669998,62.705002,63.695,5368000,63.695
"561","APH","Amphenol Corporation Class A","03209510","2145084",0.00112857776541602,"Information Technology",6070044,"USD",2021-02-24,63.43,65.110001,63.419998,64.775002,3292000,64.775002
"562","STZ","Constellation Brands Inc. Class A","21036P10","2170473",0.00112525777198961,"Consumer Staples",1720926,"USD",2021-02-22,221.330002,224.860001,221.320007,222.490005,749900,222.490005
